pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-08-30,98.4,-1.24,6.7,"Crow-Armstrong, Pete",691718,695505,,ball,,,,,1.0,,R,L,R,CHC,CIN,B,,,2,2,2026,-0.37,1.48,-0.6827871641398227,3.1753180619941954,,,,0,1,Bot,,,,,,,2.37729695112867,-143.2145842264611,-7.357386020845944,-5.711488195547761,33.36442414684572,-10.24775154399791,3.202452428,1.616190945,,,,98.1,2816.0,6.1,824636,663886,701398,680574,695490,682829,668709,667472,699302,54.39,,,,,,,,5,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,195.0,0.008,0.114,,,,,-0.114,,0,0,0.545,0.545,23,24,23,24,1,0,6.0,1.0,,1,0.87,0.37,-0.37,55.5,,,,,
SL,2026-08-30,90.4,-1.32,6.68,"Crow-Armstrong, Pete",691718,695505,,ball,,,,,14.0,,R,L,R,CHC,CIN,B,,,1,2,2026,0.24,-0.07,0.7652942468373328,0.6924972131649265,,,,0,1,Bot,,,,,,,4.6088900119462854,-131.5270577859646,-8.551887331764588,1.852227076559918,25.737641887140217,-31.4547387820644,3.202452428,1.616190945,,,,90.4,2763.0,6.1,824636,663886,701398,680574,695490,682829,668709,667472,699302,54.37,,,,,,,,5,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,100.0,0.004,0.046,,,,,-0.046,,0,0,0.541,0.541,23,24,23,24,1,0,6.0,1.0,,1,2.84,-0.24,0.24,55.6,,,,,
FF,2026-08-30,98.5,-1.14,6.7,"Crow-Armstrong, Pete",691718,695505,,foul,,,,,6.0,,R,L,R,CHC,CIN,S,,,1,1,2026,-0.1,1.57,0.3230393776490421,2.3849885976255134,,,,0,1,Bot,,,,,,,4.1582262187355585,-143.20280585823102,-9.6856578534323,-2.390031309207284,32.883796898320696,-8.511151231513017,3.202452428,1.616190945,137.0,78.8,11.0,98.3,2729.0,6.2,824636,663886,701398,680574,695490,682829,668709,667472,699302,54.31,,,,,,,,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,198.0,-0.006,-0.061,77.1,7.0,,,0.061,88.0,0,0,0.547,0.547,23,24,23,24,1,0,6.0,1.0,,1,0.78,0.1,-0.1,55.9,0.1349250206477816,8.20070560582444,41.73219149215009,30.50863950523161,25.169551138081573
FF,2026-08-30,97.7,-1.18,6.68,"Crow-Armstrong, Pete",691718,695505,,called_strike,,,,,3.0,,R,L,R,CHC,CIN,S,,,1,0,2026,-0.13,1.5,0.6288057420605846,2.9630818134215273,,,,0,1,Bot,,,,,,,5.081428758649505,-142.03767141517773,-7.741616090678035,-2.8945926766098116,32.63567069556518,-10.329535436620132,3.202452428,1.616190945,,,,97.2,2659.0,6.1,824636,663886,701398,680574,695490,682829,668709,667472,699302,54.43,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,195.0,-0.004,-0.056,,,,,0.056,,0,0,0.551,0.551,23,24,23,24,1,0,6.0,1.0,,1,0.9,0.13,-0.13,56.4,,,,,
FF,2026-08-30,98.5,-1.35,6.72,"Crow-Armstrong, Pete",691718,695505,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,0,0,2026,-0.2,1.45,-1.0311424636722473,3.3279086750755025,,,,0,1,Bot,,,,,,,1.313202114667423,-143.3746644034383,-6.961174291497564,-3.008812362838654,32.48514145946729,-10.821216649866448,3.202452428,1.616190945,,,,98.3,2593.0,6.1,824636,663886,701398,680574,695490,682829,668709,667472,699302,54.38,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,196.0,0.003,0.043,,,,,-0.043,,0,0,0.548,0.548,23,24,23,24,1,0,6.0,1.0,,1,0.9,0.2,-0.2,53.8,,,,,
ST,2026-08-29,82.6,2.7,6.08,"Crow-Armstrong, Pete",691718,671096,single,hit_into_play,,,,,4.0,Pete Crow-Armstrong singles on a sharp line drive to right fielder Héctor Rodríguez.,R,L,L,CHC,CIN,X,9.0,line_drive,0,2,2026,-1.2,-0.11,-0.6382835228385372,2.6275682030817853,,,,0,4,Bot,192.14,90.1,,,,,-5.130199893927717,-120.13608479299104,-0.8840539462272579,-10.517539153761646,24.951670909759073,-33.23902701795388,3.202452428,1.616190945,259.0,107.0,14.0,82.5,2806.0,6.4,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.11,0.697,0.748,0.9,1.0,1.0,0.0,5.0,38,3,Sweeper,6,4,6,4,4,6,6,4,Infield shade,Standard,305.0,0.029,0.54,75.5,7.3,,1.065,-0.54,107.0,2,2,0.78,0.78,27,24,27,24,3,2,6.0,1.0,7.0,1,3.47,-1.2,-1.2,51.5,18.448278903198123,-2.6766796142439957,27.060901432306935,40.4067167413148,40.17066691567238
FC,2026-08-29,89.8,2.46,6.17,"Crow-Armstrong, Pete",691718,671096,,foul,,,,,1.0,,R,L,L,CHC,CIN,S,,,0,1,2026,-0.36,0.74,-0.3438630723981216,3.0196929578361056,,,,0,4,Bot,,,,,,,-6.10532027744144,-130.7350493754722,-3.276789885475514,-3.0005008278087404,24.516611012505052,-23.174193552951458,3.202452428,1.616190945,254.0,75.3,45.0,90.6,2476.0,6.5,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.01,,,,,,,,38,2,Cutter,6,4,6,4,4,6,6,4,Standard,Standard,177.0,-0.004,-0.053,78.6,7.6,,,0.053,88.0,2,2,0.784,0.784,27,24,27,24,3,2,6.0,1.0,7.0,1,2.06,-0.36,-0.36,53.9,17.038739158679206,-12.616431242037882,24.68763780472537,36.515015464885565,40.26320638745319
ST,2026-08-29,82.3,2.61,6.14,"Crow-Armstrong, Pete",691718,671096,,foul,,,,,12.0,,R,L,L,CHC,CIN,S,,,0,0,2026,-1.04,0.24,0.0198533841594797,3.42842371081199,,,,0,4,Bot,,,,,,,-3.7635486685532897,-119.91195200848487,0.0709352536015994,-9.295567806148073,23.020418151329732,-30.042128185826435,3.202452428,1.616190945,163.0,83.1,77.0,82.5,2763.0,6.3,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.17,,,,,,,,38,1,Sweeper,6,4,6,4,4,6,6,4,Standard,Standard,302.0,-0.002,-0.042,82.2,7.4,,,0.042,88.0,2,2,0.786,0.786,27,24,27,24,3,2,6.0,1.0,7.0,1,3.11,-1.04,-1.04,56.0,22.09915155449125,-24.005237705220537,23.989818104350327,31.911806235303132,44.492826103114446
ST,2026-08-29,83.3,-1.69,5.8,"Crow-Armstrong, Pete",691718,670062,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong pops out to shortstop Elly De La Cruz.,R,L,R,CHC,CIN,X,6.0,popup,0,0,2026,0.7,-0.11,0.0392826769358984,1.8573884793656088,,,,0,5,Bot,111.78,136.48,,,,,2.5485784510180816,-121.38539858010294,-2.22730680251191,6.497138327540861,21.481226515908308,-33.08594013727723,3.202452428,1.616190945,161.0,89.4,67.0,84.1,2860.0,6.5,824637,624431,701398,680574,553993,682829,668709,670770,699302,53.99,0.006,0.005,0.0,1.0,0.0,0.0,3.0,51,1,Sweeper,10,5,10,5,5,10,10,5,Standard,Standard,51.0,-0.003,-0.259,79.9,8.2,,0.006,0.259,89.4,5,5,0.96,0.96,31,24,31,24,1,3,3.0,1.0,2.0,1,3.36,-0.7,0.7,53.1,20.875807263449413,-14.162361457206035,36.93058565730098,35.37107802729861,45.0808955908755
CU,2026-08-29,80.0,2.41,6.17,"Crow-Armstrong, Pete",691718,671096,home_run,hit_into_play,,,,,5.0,Pete Crow-Armstrong homers (35) on a fly ball to right field. Pedro Ramírez scores.,R,L,L,CHC,CIN,X,,fly_ball,2,1,2026,-0.79,-0.7,0.1151170163026881,2.6267911224646374,,699393.0,,1,2,Bot,238.99,95.77,,,,,-3.4719180822250024,-116.50929005314283,0.4546064794622353,-6.576435910769082,22.005349441386254,-38.88510197452344,3.202452428,1.616190945,375.0,103.4,27.0,80.1,2807.0,6.3,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.18,0.76,1.419,2.0,1.0,0.0,3.0,6.0,19,4,Curveball,4,2,4,2,2,6,6,2,Infield shade,Standard,315.0,0.107,1.268,79.4,7.5,,2.712,-1.268,103.4,2,2,0.762,0.762,27,24,27,24,2,1,6.0,1.0,7.0,1,4.26,-0.79,-0.79,59.7,18.706870995958983,-18.788963681909493,26.67979903752612,31.715363593922746,45.64712809698441
ST,2026-08-29,82.5,2.61,6.11,"Crow-Armstrong, Pete",691718,671096,,called_strike,,,,,8.0,,R,L,L,CHC,CIN,S,,,2,0,2026,-0.99,-0.11,0.0398611063558295,2.0856793647535934,,699393.0,,1,2,Bot,,,,,,,-3.817781955242266,-120.14692281583412,-2.2084382110305913,-8.802409012112845,23.580541800917732,-33.002171435587634,3.202452428,1.616190945,,,,82.8,2865.0,6.4,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.06,,,,,,,,19,3,Sweeper,4,2,4,2,2,4,4,2,Infield shade,Standard,306.0,-0.003,-0.042,,,,,0.042,,2,2,0.765,0.765,27,24,27,24,2,1,6.0,1.0,7.0,1,3.46,-0.99,-0.99,54.8,,,,,
ST,2026-08-29,81.4,2.61,6.07,"Crow-Armstrong, Pete",691718,671096,,ball,,,,,13.0,,R,L,L,CHC,CIN,B,,,1,0,2026,-1.03,-0.16,-0.7486455594512046,1.2701352691682088,,699393.0,,1,2,Bot,,,,,,,-5.443910339087079,-118.42918763481936,-3.598422993166588,-8.621650522958515,23.514427230475135,-33.13802166907212,3.202452428,1.616190945,,,,81.5,2783.0,6.5,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.02,,,,,,,,19,2,Sweeper,4,2,4,2,2,4,4,2,Standard,Standard,302.0,0.003,0.026,,,,,-0.026,,2,2,0.762,0.762,27,24,27,24,2,1,6.0,1.0,7.0,1,3.61,-1.03,-1.03,49.5,,,,,
FF,2026-08-29,92.6,2.41,6.1,"Crow-Armstrong, Pete",691718,671096,,ball,,,,,13.0,,R,L,L,CHC,CIN,B,,,0,0,2026,0.43,1.43,-1.0774190820143006,2.0122098090947,,699393.0,,1,2,Bot,,,,,,,-9.719027941488395,-134.40616521165992,-7.556508847977361,7.226614550632782,28.54826087984947,-13.362785606833414,3.202452428,1.616190945,,,,92.6,2212.0,6.4,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.09,,,,,,,,19,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard,159.0,0.001,0.038,,,,,-0.038,,2,2,0.761,0.761,27,24,27,24,2,1,6.0,1.0,7.0,1,1.24,0.43,0.43,53.0,,,,,
SV,2026-08-29,84.6,-2.32,5.37,"Crow-Armstrong, Pete",691718,663574,home_run,hit_into_play,,,,,4.0,Pete Crow-Armstrong homers (36) on a fly ball to center field. Pedro Ramírez scores. Carson Kelly scores.,R,L,R,CHC,CIN,X,,fly_ball,1,1,2026,0.86,-0.23,-0.5554900012915696,2.294482737420694,,699393.0,608348.0,1,7,Bot,85.94,23.46,,,,,2.312915511598585,-123.22036630109808,-0.2062963986726653,8.300228302646826,23.665687671459285,-34.644278524523926,3.202452428,1.616190945,444.0,105.3,28.0,84.2,2050.0,5.9,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.57,1.0,2.0,2.0,1.0,0.0,3.0,6.0,68,3,Slurve,10,5,10,5,5,13,13,5,Infield shade,Standard,45.0,0.01,1.212,75.3,7.4,,4.0,-1.212,105.3,5,5,0.988,0.988,29,24,29,24,1,4,3.0,1.0,2.0,1,3.4,-0.86,0.86,30.3,12.195948192053963,4.65460974135059,33.13884016660958,41.58861693855734,32.26640499286855
SV,2026-08-29,85.9,-2.5,5.37,"Crow-Armstrong, Pete",691718,663574,,called_strike,,,,,7.0,,R,L,R,CHC,CIN,S,,,1,0,2026,0.8,-0.17,-0.5255590602619784,1.7442901786693468,,699393.0,608348.0,1,7,Bot,,,,,,,2.9433636168085995,-125.13921671781986,-1.8279457777873256,7.977400889391271,22.906081412104797,-33.82894298314788,3.202452428,1.616190945,,,,86.0,2204.0,6.1,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.45,,,,,,,,68,2,Slurve,10,5,10,5,5,10,10,5,Infield shade,Standard,39.0,0.0,-0.054,,,,,0.054,,5,5,0.988,0.988,29,24,29,24,1,4,3.0,1.0,2.0,1,3.23,-0.8,0.8,29.5,,,,,
SV,2026-08-29,84.9,-2.62,5.27,"Crow-Armstrong, Pete",691718,663574,,ball,,,,,13.0,,R,L,R,CHC,CIN,B,,,0,0,2026,0.83,-0.24,-1.1783283286590231,1.7453519217841893,,699393.0,608348.0,1,7,Bot,,,,,,,1.6376306293021805,-123.73240520811652,-1.2305846803011364,8.187277660170968,24.620774302690183,-34.59675230071076,3.202452428,1.616190945,,,,84.8,2075.0,6.1,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.4,,,,,,,,68,1,Slurve,10,5,10,5,5,10,10,5,Standard,Standard,46.0,0.0,0.041,,,,,-0.041,,5,5,0.988,0.988,29,24,29,24,1,4,3.0,1.0,2.0,1,3.39,-0.83,0.83,28.4,,,,,
KN,2026-08-29,58.1,-1.99,6.14,"Crow-Armstrong, Pete",691718,624431,field_out,hit_into_play,,,,,12.0,"Pete Crow-Armstrong grounds out, second baseman Ivan Johnson to first baseman Sal Stewart. Carson Kelly to 3rd.",R,L,R,CHC,CIN,X,4.0,ground_ball,2,2,2026,1.07,1.12,1.5373295168246957,2.507504926802656,,608348.0,,1,8,Bot,136.36,157.89,,,,,3.935100991014437,-84.29082520464287,2.2913382255824724,4.306624199900132,14.770304506958515,-27.66024923238255,3.202452428,1.616190945,105.0,41.6,42.0,55.4,47.0,4.4,824637,677943,701398,671155,695490,680574,668709,670770,699302,56.06,0.149,0.149,0.0,1.0,0.0,0.0,1.0,80,5,Knuckleball,15,5,15,5,5,15,15,5,Standard,Standard,222.0,0.0,-0.19,71.4,6.3,,0.154,0.19,88.0,10,10,0.999,0.999,33,24,34,24,1,5,113.0,1.0,,1,5.84,-1.07,1.07,33.5,5.233747868057222,-3.009694479296778,42.38344633482443,14.619520652320348,31.234229539232643
FA,2026-08-29,53.5,-1.73,6.43,"Crow-Armstrong, Pete",691718,624431,,foul,,,,,12.0,,R,L,R,CHC,CIN,S,,,2,1,2026,0.84,1.9,0.638150774781755,3.65361399588384,,608348.0,,1,8,Bot,,,,,,,2.2652973991367933,-77.65147462872866,3.765019744029459,2.99840747212889,11.935872354194736,-25.44543578056199,3.202452428,1.616190945,134.0,60.1,66.0,50.8,49.0,4.0,824637,677943,701398,671155,695490,680574,668709,670770,699302,56.46,,,,,,,,80,4,Other,15,5,15,5,5,15,15,5,Standard,Standard,267.0,0.0,-0.078,75.9,7.6,,,0.078,88.0,10,10,0.999,0.999,33,24,34,24,1,5,113.0,1.0,,1,6.25,-0.84,0.84,41.8,26.01268708202495,-27.578741866990363,29.339385617760236,25.453326681337476,41.33211460193932
KN,2026-08-29,53.3,-2.68,6.39,"Crow-Armstrong, Pete",691718,624431,,foul,,,,,12.0,,R,L,R,CHC,CIN,S,,,2,0,2026,0.06,1.5,0.2079458625894319,3.7625065806487994,,608348.0,,1,8,Bot,,,,,,,3.940113330983848,-77.22618869590738,4.652735731591942,-0.4095265942987482,12.476327874878493,-27.34973587080256,3.202452428,1.616190945,132.0,99.4,9.0,50.6,61.0,4.2,824637,677943,701398,671155,695490,680574,668709,670770,699302,56.25,,,,,,,,80,3,Knuckleball,15,5,15,5,5,15,15,5,Standard,Standard,246.0,0.0,-0.042,77.3,7.3,,,0.042,99.4,10,10,0.999,0.999,33,24,34,24,1,5,113.0,1.0,,1,6.79,-0.06,0.06,37.0,25.04162739637684,-21.29500074593663,25.414738467875686,30.463709010348257,45.89353890094158
KN,2026-08-29,53.0,-2.36,6.33,"Crow-Armstrong, Pete",691718,624431,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,1,0,2026,0.25,0.01,-1.3654456883831136,4.576020743801126,,608348.0,,1,8,Bot,,,,,,,1.0682604088483287,-76.47930393520929,7.655148423102061,0.8008576197999411,11.287260269567756,-33.53784339064049,3.202452428,1.616190945,,,,50.1,83.0,4.0,824637,677943,701398,671155,695490,680574,668709,670770,699302,56.52,,,,,,,,80,2,Knuckleball,15,5,15,5,5,15,15,5,Standard,Standard,85.0,0.0,0.026,,,,,-0.026,,10,10,0.999,0.999,33,24,34,24,1,5,113.0,1.0,,1,8.38,-0.25,0.25,37.4,,,,,
KN,2026-08-29,51.6,-2.53,6.52,"Crow-Armstrong, Pete",691718,624431,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,0,0,2026,0.7,0.99,-0.3527973316681105,4.208603539321987,,608348.0,,1,8,Bot,,,,,,,2.079767020716901,-74.50557357757448,6.300549636929861,2.1873834865252744,12.43160666508124,-29.956125544854135,3.202452428,1.616190945,,,,48.4,60.0,4.0,824637,677943,701398,671155,695490,680574,668709,670770,699302,56.54,,,,,,,,80,1,Knuckleball,15,5,15,5,5,15,15,5,Standard,Standard,1.0,0.0,0.038,,,,,-0.038,,10,10,0.999,0.999,33,24,34,24,1,5,113.0,1.0,,1,7.99,-0.7,0.7,43.2,,,,,
FF,2026-08-29,91.8,2.38,6.19,"Crow-Armstrong, Pete",691718,671096,home_run,hit_into_play,,,,,5.0,Pete Crow-Armstrong homers (34) on a fly ball to right center field.,R,L,L,CHC,CIN,X,,fly_ball,0,1,2026,0.41,1.28,0.0852942118528168,2.433314926796082,,,,0,1,Bot,177.35,30.39,,,,,-6.65285587218779,-133.46345289052573,-6.302302610293018,6.250706614459604,26.455956484776035,-15.712558799120115,3.202452428,1.616190945,435.0,105.8,25.0,92.4,2256.0,6.5,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.01,1.0,2.0,2.0,1.0,0.0,3.0,6.0,4,2,4-Seam Fastball,0,0,0,0,0,1,1,0,Standard,Standard,157.0,0.1,1.156,78.8,7.2,,4.0,-1.156,105.8,0,0,0.545,0.545,27,24,27,24,1,0,6.0,1.0,7.0,1,1.41,0.41,0.41,54.5,13.619223699437146,-6.511407599765157,32.979851341219145,32.17874648431979,37.74721159633883
FF,2026-08-29,91.6,2.41,6.17,"Crow-Armstrong, Pete",691718,671096,,foul,,,,,4.0,,R,L,L,CHC,CIN,S,,,0,0,2026,0.26,1.51,-0.5372093695342777,2.2565342724941977,,,,0,1,Bot,,,,,,,-7.916116152537186,-133.06238609301687,-7.119663112042967,4.723191285210758,27.22626118051737,-12.825816641858744,3.202452428,1.616190945,93.0,79.0,77.0,91.8,2299.0,6.4,824637,624431,701398,680574,553993,682829,668709,670770,699302,54.12,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,154.0,-0.003,-0.042,77.2,8.1,,,0.042,88.0,0,0,0.548,0.548,27,24,27,24,1,0,6.0,1.0,7.0,1,1.2,0.26,0.26,53.9,23.54689701914291,-18.993854984630815,28.499984946519533,38.64104453566126,50.89055271361147
FF,2026-08-28,94.9,-2.25,5.59,"Crow-Armstrong, Pete",691718,695076,field_out,hit_into_play,,,,,6.0,Pete Crow-Armstrong lines out to left fielder JJ Bleday.,R,L,R,CHC,CIN,X,7.0,line_drive,3,2,2026,-0.81,0.77,0.2791271293473724,2.6921774888002212,,,,0,5,Bot,95.66,89.15,,,,,8.337367678157637,-138.16871295803566,-3.5717251934651646,-12.085370036877327,25.782957160904957,-21.661466341436935,3.202452428,1.616190945,285.0,80.2,29.0,95.2,2448.0,6.1,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.44,0.14,0.162,0.0,1.0,0.0,0.0,3.0,43,6,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,227.0,-0.026,-0.346,72.4,6.1,,0.234,0.346,88.0,1,1,0.713,0.713,24,24,24,24,3,2,6.0,2.0,7.0,1,1.72,0.81,-0.81,27.3,5.889557441792357,18.011922274784382,33.71192876602199,32.18302054264032,29.096183338477108
SI,2026-08-28,93.8,-2.42,5.37,"Crow-Armstrong, Pete",691718,695076,,called_strike,,,,,2.0,,R,L,R,CHC,CIN,S,,,3,1,2026,-1.18,0.3,0.1476136831119572,2.7788585344052743,,,,0,5,Bot,,,,,,,9.176556117398762,-136.36459624230812,-1.4988146368329704,-16.691136509606114,27.469253914853834,-28.253698611666845,3.202452428,1.616190945,,,,93.9,2343.0,6.2,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.26,,,,,,,,43,5,Sinker,3,2,3,2,2,3,3,2,Standard,Standard,237.0,-0.008,-0.103,,,,,0.103,,1,1,0.721,0.721,24,24,24,24,3,2,6.0,2.0,7.0,1,2.27,1.18,-1.18,22.6,,,,,
CH,2026-08-28,88.4,-2.53,5.48,"Crow-Armstrong, Pete",691718,695076,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,2,1,2026,-1.31,0.1,-1.1347872448219505,2.7246948292917805,,,,0,5,Bot,,,,,,,6.104023434486572,-128.58760846193434,-0.6523108582905432,-15.83870974074139,27.137386794315795,-31.142511583259346,3.202452428,1.616190945,,,,87.9,2210.0,6.0,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.47,,,,,,,,43,4,Changeup,3,2,3,2,2,3,3,2,Infield shade,Standard,256.0,0.01,0.139,,,,,-0.139,,1,1,0.711,0.711,24,24,24,24,3,2,6.0,2.0,7.0,1,2.82,1.31,-1.31,24.7,,,,,
FF,2026-08-28,95.0,-2.32,5.69,"Crow-Armstrong, Pete",691718,695076,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,1,1,2026,-0.97,1.08,-1.307908014449899,3.6047854757255617,,,,0,5,Bot,,,,,,,4.794536068438613,-138.342758823759,-2.154801344837562,-13.549329180922868,28.12043428589509,-17.953492119310212,3.202452428,1.616190945,,,,94.8,2441.0,5.9,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.56,,,,,,,,43,3,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,227.0,0.004,0.063,,,,,-0.063,,1,1,0.707,0.707,24,24,24,24,3,2,6.0,2.0,7.0,1,1.42,0.97,-0.97,28.6,,,,,
FF,2026-08-28,94.7,-2.27,5.67,"Crow-Armstrong, Pete",691718,695076,,called_strike,,,,,3.0,,R,L,R,CHC,CIN,S,,,1,0,2026,-0.77,0.84,0.737159354132046,3.1020316603999714,,,,0,5,Bot,,,,,,,9.40922281824288,-137.78667081047834,-2.8127600439745057,-11.660775997013422,26.235019436041913,-21.025426030455783,3.202452428,1.616190945,,,,94.6,2322.0,5.9,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.6,,,,,,,,43,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,226.0,-0.004,-0.056,,,,,0.056,,1,1,0.711,0.711,24,24,24,24,3,2,6.0,2.0,7.0,1,1.68,0.77,-0.77,29.8,,,,,
FF,2026-08-28,94.9,-2.19,5.65,"Crow-Armstrong, Pete",691718,695076,,ball,,,,,14.0,,R,L,R,CHC,CIN,B,,,0,0,2026,-0.72,0.7,1.3038905468679318,2.235430631563169,,,,0,5,Bot,,,,,,,10.565260311410505,-137.8435934909641,-4.677918711843458,-11.277842397213233,26.692054274741555,-22.438256057758153,3.202452428,1.616190945,,,,94.7,2185.0,6.0,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.5,,,,,,,,43,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,227.0,0.003,0.043,,,,,-0.043,,1,1,0.708,0.708,24,24,24,24,3,2,6.0,2.0,7.0,1,1.82,0.72,-0.72,30.6,,,,,
CH,2026-08-28,85.6,-2.67,5.45,"Crow-Armstrong, Pete",691718,695076,single,hit_into_play,,,,,14.0,Pete Crow-Armstrong singles on a ground ball to right fielder Héctor Rodríguez.,R,L,R,CHC,CIN,X,9.0,ground_ball,1,0,2026,-1.49,0.09,0.2816418609093984,1.0063602480463638,,,,0,3,Bot,180.65,112.04,,,,,9.842711858194226,-124.33235644865948,-4.19926573945854,-17.31412355273056,21.865460328215452,-30.60042929435229,3.202452428,1.616190945,67.0,108.6,3.0,85.4,2130.0,6.0,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.51,0.531,0.489,0.9,1.0,1.0,0.0,4.0,24,2,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,253.0,0.029,0.402,78.0,7.6,,0.577,-0.402,108.6,1,1,0.672,0.672,24,24,24,24,2,1,6.0,2.0,7.0,1,3.0,1.49,-1.49,26.2,3.463545157128646,-3.868608644306096,49.05645741423084,31.12317245078991,35.21751061467102
CH,2026-08-28,85.6,-2.57,5.53,"Crow-Armstrong, Pete",691718,695076,,ball,,,,,11.0,,R,L,R,CHC,CIN,B,,,0,0,2026,-1.05,0.35,-0.5378312467593012,3.920096555758749,,,,0,3,Bot,,,,,,,6.862372567584064,-124.4762494210431,1.9177912138123427,-12.263492263236945,24.04140357634555,-29.154901885943477,3.202452428,1.616190945,,,,85.5,2163.0,6.2,824638,624431,701398,680574,553993,682829,668709,667472,699302,54.31,,,,,,,,24,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,258.0,0.003,0.043,,,,,-0.043,,1,1,0.669,0.669,24,24,24,24,2,1,6.0,2.0,7.0,1,2.76,1.05,-1.05,24.2,,,,,
SI,2026-08-28,97.5,-2.03,5.44,"Crow-Armstrong, Pete",691718,682825,single,hit_into_play,,,,,7.0,Pete Crow-Armstrong singles on a line drive to center fielder Dane Myers. Carson Kelly to 3rd.,R,L,R,CHC,CIN,X,8.0,line_drive,1,1,2026,-1.24,0.46,-0.307243977234396,2.0743944745778418,,608348.0,,2,7,Bot,142.12,100.88,,,,,7.510552709909895,-141.84927645517004,-4.478145990509682,-18.361411138522573,28.920109536248585,-25.19379455318447,3.202452428,1.616190945,98.0,108.4,4.0,98.6,2366.0,6.7,824638,624431,701398,680574,553993,682829,670770,667472,668709,53.83,0.637,0.587,0.9,1.0,1.0,0.0,4.0,67,3,Sinker,3,9,3,9,9,3,3,9,Infield shade,Standard,199.0,0.005,0.704,74.9,7.1,,0.69,-0.704,108.4,-6,-6,0.014,0.014,25,24,25,24,1,3,5.0,2.0,2.0,1,1.92,1.24,-1.24,31.5,5.8884052038177055,6.525222176459343,34.59493701951374,39.30462960380272,29.424485837828485
