pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,is_hit,is_home_run,is_walk,is_strikeout,is_stolen_base,at_bat,home_away
SI,2026-05-23,93.4,-2.42,5.32,"Crow-Armstrong, Pete",691718,678906,field_out,hit_into_play,,,,,13.0,Pete Crow-Armstrong flies out to center fielder Brice Matthews.,R,L,R,CHC,HOU,X,8.0,fly_ball,1,0,2026,-1.38,0.44,-0.3699771766821851,1.4015423062121204,,,,1,6,Bot,104.74,51.54,,,,,8.275467806444698,-135.71566256480227,-5.09750989849044,-18.84860805902537,28.231350490507737,-25.793040963189274,3.202452428,1.616190945,368.0,97.5,27.0,93.4,2412.0,6.3,824674,663967,572233,669699,670623,665161,805904,694728,701358,54.22,0.323,0.494,0.0,1.0,0.0,0.0,5.0,44,2,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,232.0,-0.021,-0.303,79.1,8.0,,0.871,0.303,97.5,-3,-3,0.138,0.138,27,24,28,24,3,2,7.0,1.0,6.0,1,2.17,1.38,-1.38,24.9,15.16030879395372,-1.7777564307350544,43.85423389444704,39.75187449764982,36.81068567352699,0,0,0,0,0,1,home
CU,2026-05-23,84.0,-2.23,5.56,"Crow-Armstrong, Pete",691718,678906,single,hit_into_play,,,,,14.0,Pete Crow-Armstrong singles on a line drive to right fielder Cam Smith. Dansby Swanson to 3rd.,R,L,R,CHC,HOU,X,9.0,line_drive,0,2,2026,1.38,-0.87,0.2729941074296595,1.3694563660228254,,,621020.0,2,3,Bot,201.72,122.62,,,,,2.9332848276458288,-122.30940574267788,-1.2404783731063955,13.08489073700088,27.0492346799785,-40.76889492214369,3.202452428,1.616190945,171.0,100.5,12.0,83.5,2644.0,6.2,824674,663967,572233,669699,670623,665161,805904,694728,701358,54.27,0.943,0.916,0.9,1.0,1.0,0.0,4.0,22,3,Curveball,0,2,0,2,2,0,0,2,Infield shade,Standard,36.0,0.041,0.444,78.1,8.3,,1.168,-0.444,100.5,-2,-2,0.287,0.287,27,24,28,24,2,1,7.0,1.0,6.0,1,4.13,-1.38,1.38,23.1,22.986525920793984,-16.80457524156054,39.002896691822755,34.12207937512828,43.970445577549114,1,0,0,0,0,1,home
FF,2026-05-23,91.7,2.88,5.42,"Crow-Armstrong, Pete",691718,687911,strikeout,swinging_strike,,,,,11.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CHC,HOU,S,2.0,,3,2,2026,-0.2,1.01,-0.0633549800843914,3.51170628022881,,,,1,9,Bot,,,,,,,-6.946230642316386,-133.4205741150941,-1.0290475146435547,-0.954005917208712,28.262824895427507,-20.077631120025085,3.202452428,1.616190945,,,,92.3,2193.0,6.6,824674,663967,572233,669397,670623,665161,694728,676694,701358,53.86,,0.0,0.0,1.0,0.0,0.0,,65,8,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,157.0,-0.017,-0.346,56.3,5.3,0.1,,0.346,,-3,-3,0.022,0.022,29,24,30,24,1,3,1.0,1.0,4.0,1,1.7,-0.2,-0.2,36.0,2.656849074231842,27.401412352666245,27.789319590213395,34.24390066292411,21.251561534159887,0,0,0,1,0,1,home
ST,2026-05-23,84.7,-2.31,5.54,"Crow-Armstrong, Pete",691718,678906,strikeout,swinging_strike,,,,,1.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,CHC,HOU,S,2.0,,2,2,2026,0.82,0.14,-0.2788208160892762,3.003856152622552,,,,0,1,Bot,,,,,,,3.000173833581324,-123.3690827273054,0.3367899906017524,7.696918667144434,25.724979800328253,-31.015035363873025,3.202452428,1.616190945,,,,84.3,2670.0,6.1,824674,663967,572233,669699,670623,665161,805904,694728,701358,54.39,,0.0,0.0,1.0,0.0,0.0,,6,7,Sweeper,0,2,0,2,2,0,0,2,Infield shade,Standard,63.0,-0.02,-0.232,73.2,6.0,1.236822144,,0.232,,-2,-2,0.349,0.349,27,24,28,24,1,0,7.0,1.0,6.0,1,3.04,-0.82,0.82,20.4,0.5364750012843582,25.672357819720137,33.92893897640989,38.55650907712679,17.5097821702517,0,0,0,1,0,1,home
CH,2026-05-24,87.1,-2.57,5.84,"Crow-Armstrong, Pete",691718,663567,sac_fly,hit_into_play,,,,,4.0,Pete Crow-Armstrong out on a sacrifice fly to center fielder Jake Meyers. Carson Kelly scores. Pedro Ramírez to 3rd.,R,L,R,CHC,HOU,X,8.0,fly_ball,1,0,2026,-0.89,0.51,-0.2895387842010173,2.210436716319749,608348.0,699393.0,,1,2,Bot,143.25,52.68,,,,,7.214808000614616,-126.69211835177155,-3.4390654906724785,-10.948602148876814,23.10092376405495,-26.14228043393155,3.202452428,1.616190945,364.0,97.0,31.0,87.2,1497.0,6.1,824676,543877,572233,694728,669397,665161,701305,676694,701358,54.37,,0.46,0.0,1.0,0.0,0.0,5.0,17,2,Changeup,1,1,1,1,1,2,2,1,Standard,Standard,237.0,0.004,-0.243,72.2,7.3,,,0.243,97.0,0,0,0.642,0.642,29,24,29,24,2,1,7.0,1.0,6.0,1,2.47,0.89,-0.89,42.9,12.650368619283084,3.2765223945134188,34.72250745474662,38.284398076747365,37.05058493945585,0,0,0,0,0,0,home
FF,2026-05-24,95.4,-2.33,6.04,"Crow-Armstrong, Pete",691718,805123,walk,ball,,,,,11.0,Pete Crow-Armstrong walks.,R,L,R,CHC,HOU,B,,,3,2,2026,-1.13,1.21,-1.119231445188794,3.529985689631701,,,,0,7,Bot,,,,,,,5.7209507835717694,-138.83268039132025,-3.533911479026452,-15.889238876722509,31.930853239512768,-15.90249450654144,3.202452428,1.616190945,,,,95.2,2213.0,6.2,824676,543877,572233,694728,669397,665161,701305,676694,701358,54.27,,0.698334,0.7,1.0,0.0,0.0,,58,6,4-Seam Fastball,3,7,3,7,7,3,3,7,Infield shade,Standard,217.0,0.029,0.361,,,,,-0.361,,-4,-4,0.076,0.076,25,24,26,24,1,3,4.0,1.0,2.0,1,1.3,1.13,-1.13,39.8,,,,,,0,0,1,0,0,0,home
CH,2026-05-24,89.0,-2.7,5.91,"Crow-Armstrong, Pete",691718,663567,walk,blocked_ball,,,,,13.0,Pete Crow-Armstrong walks. Pedro Ramírez to 2nd.,R,L,R,CHC,HOU,B,,,3,2,2026,-1.03,0.8,-0.5022485800582288,0.6741076442571292,,,699393.0,0,4,Bot,,,,,,,7.486746849616525,-129.23269412315312,-8.254957343394352,-12.975299546488912,24.103587340571437,-21.702101686467103,3.202452428,1.616190945,,,,89.0,1653.0,6.2,824676,543877,572233,694728,669397,665161,701305,676694,701358,54.3,,0.698334,0.7,1.0,0.0,0.0,,34,7,Changeup,3,2,3,2,2,3,3,2,Infield shade,Standard,227.0,0.041,0.346,,,,,-0.346,,1,1,0.725,0.725,29,24,29,24,3,2,7.0,1.0,6.0,1,2.06,1.03,-1.03,43.7,,,,,,0,0,1,0,0,0,home
FF,2026-05-24,96.1,-2.48,6.08,"Crow-Armstrong, Pete",691718,663567,field_out,hit_into_play,,,,,4.0,Pete Crow-Armstrong flies out sharply to center fielder Jake Meyers.,R,L,R,CHC,HOU,X,8.0,fly_ball,3,2,2026,-0.6,1.31,-0.2904748531441631,2.1918196549177065,,,,0,1,Bot,102.75,54.42,,,,,7.0563683697393795,-139.6753523420348,-7.483440748357817,-9.31927062316216,28.488589068911356,-13.574441162190004,3.202452428,1.616190945,362.0,100.2,32.0,96.0,2377.0,6.1,824676,543877,572233,694728,669397,665161,701305,676694,701358,54.42,0.434,0.832,0.0,1.0,0.0,0.0,6.0,4,9,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,-0.027,-0.346,76.6,7.3,,1.605,0.346,100.2,0,0,0.553,0.553,29,24,29,24,1,0,7.0,1.0,6.0,1,1.15,0.6,-0.6,49.8,9.590567867223182,2.8401380195688257,32.526508948058485,38.09023120341937,33.48990999636287,0,0,0,0,0,1,home
FF,2026-05-24,98.2,-1.3,5.6,"Crow-Armstrong, Pete",691718,663878,walk,ball,,,,,11.0,"Christian Vázquez challenged (pitch result), call on the field was confirmed: Pete Crow-Armstrong walks.",R,L,R,CHC,HOU,B,,,3,1,2026,-0.42,1.38,-0.2685569576026459,3.3819056640901706,,,,0,9,Bot,,,,,,,3.7993580236851514,-143.00377805719978,-3.677740891181276,-6.671846898654884,32.786756188133275,-12.587727031494524,3.202452428,1.616190945,,,,99.5,2297.0,7.0,824676,543877,572233,669397,669699,665161,694728,676694,701358,53.53,,0.698334,0.7,1.0,0.0,0.0,,75,5,4-Seam Fastball,5,8,5,8,8,5,5,8,Standard,Standard,207.0,0.029,0.258,,,,,-0.258,,-3,-3,0.063,0.063,29,24,30,24,1,4,4.0,1.0,4.0,1,0.98,0.42,-0.42,41.2,,,,,,0,0,1,0,0,0,home
FF,2026-05-25,94.8,-1.33,5.33,"Crow-Armstrong, Pete",691718,669387,field_out,hit_into_play,,,,,5.0,Pete Crow-Armstrong lines out sharply to first baseman Spencer Horwitz.,R,L,R,PIT,CHC,X,3.0,line_drive,2,2,2026,-0.69,0.88,0.1295458524241359,2.446789597782537,,,,0,5,Top,167.79,149.66,,,,,5.373653163695114,-137.95797840201308,-3.707581434244223,-10.031803917531628,29.30272918026867,-20.361614658183473,3.202452428,1.616190945,163.0,101.3,9.0,95.4,1989.0,6.5,823380,680779,687462,664040,693304,804606,691373,665833,668804,53.98,0.66,0.614,0.0,1.0,0.0,0.0,4.0,35,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,226.0,0.027,-0.232,76.1,6.7,,0.749,0.232,101.3,1,-1,0.643,0.357,27,24,27,24,3,2,5.0,1.0,10.0,1,1.65,0.69,-0.69,35.2,12.375790378228812,-0.6864225341512686,32.6863421702909,29.443278695667175,35.76205223403804,0,0,0,0,0,1,away
CU,2026-05-25,82.7,-1.35,5.44,"Crow-Armstrong, Pete",691718,669387,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong lines out sharply to first baseman Spencer Horwitz.,R,L,R,PIT,CHC,X,3.0,line_drive,1,2,2026,0.81,-0.62,-0.2469512646951662,1.529707903665285,,,,0,3,Top,171.4,151.49,,,,,0.8861762140136693,-120.49171463735031,-0.925366460035188,7.62896102641456,24.968709607467403,-38.24251499646603,3.202452428,1.616190945,165.0,105.2,10.0,82.5,2608.0,6.2,823380,680779,687462,664040,693304,804606,691373,665833,668804,54.27,0.874,0.869,0.0,1.0,0.0,0.0,4.0,18,5,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,37.0,0.018,-0.186,78.0,7.8,,1.124,0.186,105.2,0,0,0.507,0.493,27,24,27,24,2,1,5.0,1.0,10.0,1,3.96,-0.81,0.81,38.2,19.775650791206576,-8.198322471305687,35.054565790042744,34.60413320835046,43.53897452344941,0,0,0,0,0,1,away
CH,2026-05-25,88.7,-1.75,5.6,"Crow-Armstrong, Pete",691718,696062,field_out,hit_into_play,,,,,14.0,"Pete Crow-Armstrong grounds out, first baseman Spencer Horwitz to pitcher Wilber Dotel.",R,L,R,PIT,CHC,X,3.0,ground_ball,2,2,2026,-0.85,0.18,0.1082253441599944,1.206866360540022,,,,1,7,Top,159.92,163.84,,,,,6.346926530477131,-129.18876897829617,-4.987953034724145,-10.731185417977688,21.493215764150072,-29.445695718891383,3.202452428,1.616190945,112.0,100.9,6.0,90.1,1219.0,6.7,823380,680779,687462,664040,693304,804606,691373,665833,668804,53.84,0.609,0.562,0.0,1.0,0.0,0.0,4.0,53,9,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,239.0,0.025,-0.235,77.3,7.8,,0.678,0.235,100.9,0,0,0.543,0.457,23,24,24,24,1,3,4.0,1.0,4.0,1,2.67,0.85,-0.85,38.0,8.616949103465956,-6.548719816133906,39.4119273939488,30.637844995275895,40.70554311631183,0,0,0,0,0,1,away
FF,2026-05-25,95.5,-1.38,5.41,"Crow-Armstrong, Pete",691718,669387,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong pops out to shortstop Konnor Griffin.,R,L,R,PIT,CHC,X,6.0,popup,0,0,2026,-1.02,1.14,-0.3648913521782542,1.912482016139374,,,,0,1,Top,96.07,129.39,,,,,4.9780036894999755,-139.0526238106206,-6.005958297736327,-14.377369489459552,29.120850982673744,-16.284187061210776,3.202452428,1.616190945,191.0,96.1,66.0,95.9,2164.0,6.3,823380,680779,687462,664040,693304,804606,691373,665833,668804,54.18,0.017,0.02,0.0,1.0,0.0,0.0,3.0,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,231.0,0.022,-0.259,79.7,7.9,,0.026,0.259,96.1,0,0,0.5,0.5,27,24,27,24,1,0,5.0,1.0,10.0,1,1.35,1.02,-1.02,33.4,21.912922193858837,-8.155286417908968,38.82758780477264,34.48472369264499,39.08791731501002,0,0,0,0,0,1,away
FF,2026-05-26,97.4,-0.72,6.15,"Crow-Armstrong, Pete",691718,677952,single,hit_into_play,,,,,8.0,Pete Crow-Armstrong singles on a sharp line drive to right fielder Esmerlyn Valdez.,R,L,R,PIT,CHC,X,9.0,line_drive,0,1,2026,-0.75,1.28,-0.267854081119075,1.976584821180445,,,,1,7,Top,173.88,127.47,,,,,2.952048786759636,-141.63188646259263,-8.44302426703331,-10.83308091332797,30.40326787089861,-13.25988079187763,3.202452428,1.616190945,172.0,105.6,9.0,97.5,2477.0,6.2,823379,680779,687462,664040,693304,804606,668804,665833,699013,54.26,0.76,0.74,0.9,1.0,1.0,0.0,4.0,61,2,4-Seam Fastball,9,1,1,9,1,9,1,9,Standard,Standard,219.0,-0.001,0.46,76.2,7.8,,0.922,-0.46,105.6,8,-8,0.997,0.003,26,24,27,24,4,3,5.0,1.0,5.0,1,1.12,0.75,-0.75,42.5,17.66866867005995,2.378940008389421,37.09635453328538,35.563561525418564,35.940639779220795,1,0,0,0,0,1,away
FF,2026-05-26,98.3,-0.68,5.94,"Crow-Armstrong, Pete",691718,677952,hit_by_pitch,hit_by_pitch,,,,,12.0,Pete Crow-Armstrong hit by pitch.,R,L,R,PIT,CHC,B,,,2,2,2026,-0.44,1.4,0.938534291056212,3.3467037194902147,,608348.0,,2,5,Top,,,,,,,5.355842888818756,-143.03203116737072,-4.671109449124154,-7.209338258040941,32.824014161964314,-12.11288301142942,3.202452428,1.616190945,,,,98.3,2538.0,6.3,823379,680779,687462,664040,693304,804606,668804,665833,699013,54.21,,0.729295,0.7,1.0,0.0,0.0,,38,5,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shade,Standard,226.0,-0.014,0.188,,,,,-0.188,,4,-4,0.914,0.086,26,24,27,24,3,2,5.0,1.0,5.0,1,0.96,0.44,-0.44,35.2,,,,,,0,0,0,0,0,0,away
FS,2026-05-26,90.9,-1.02,6.07,"Crow-Armstrong, Pete",691718,677952,force_out,hit_into_play,,,,,8.0,"Pete Crow-Armstrong grounds into a force out, second baseman Brandon Lowe to shortstop Konnor Griffin. Dansby Swanson out at 2nd. Pete Crow-Armstrong to 1st.",R,L,R,PIT,CHC,X,4.0,ground_ball,0,0,2026,-1.25,0.48,0.161778192202959,1.973163471108048,,,621020.0,1,3,Top,144.71,150.16,,,,,5.628074218016717,-132.3880210979857,-5.217255764417416,-15.900491447759208,24.46989185247808,-25.726228191278533,3.202452428,1.616190945,94.0,95.4,5.0,91.1,1733.0,6.1,823379,680779,687462,664040,693304,804606,668804,665833,699013,54.43,0.48,0.449,0.0,1.0,0.0,0.0,4.0,21,1,Split-Finger,5,1,1,5,1,5,1,5,Standard,Standard,232.0,0.023,-0.321,75.7,7.0,,0.555,0.321,95.4,4,-4,0.856,0.144,26,24,27,24,2,1,5.0,1.0,5.0,1,2.25,1.25,-1.25,35.3,0.1970120273279281,3.022447352086302,43.08192840502135,30.123435974376708,30.45401018807918,0,0,0,0,0,1,away
FF,2026-05-26,98.5,-0.99,5.95,"Crow-Armstrong, Pete",691718,677952,field_out,hit_into_play,,,,,1.0,Pete Crow-Armstrong pops out to first baseman Spencer Horwitz.,R,L,R,PIT,CHC,X,3.0,popup,0,2,2026,-0.83,1.3,-0.6640395242760475,2.8615779641336614,,,,0,1,Top,162.42,152.85,,,,,2.835361880490839,-143.41037595109393,-5.8462626225416185,-12.125563620992317,29.47412964306552,-13.107159601647652,3.202452428,1.616190945,149.0,92.2,66.0,99.0,2507.0,6.3,823379,680779,687462,664040,693304,804606,668804,665833,699013,54.22,0.014,0.016,0.0,1.0,0.0,0.0,3.0,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,222.0,0.013,-0.164,74.4,7.8,,0.02,0.164,92.2,0,0,0.509,0.491,26,24,27,24,1,0,5.0,1.0,5.0,1,1.03,0.83,-0.83,34.3,28.384612663879256,-15.360723351027977,27.695276946537035,38.78523229459215,43.83270787848249,0,0,0,0,0,1,away
ST,2026-05-27,84.1,-2.99,4.22,"Crow-Armstrong, Pete",691718,664875,strikeout,swinging_strike,,,,,14.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,0,2,2026,0.94,0.25,1.257248169396873,2.2290595645610916,,621020.0,,1,7,Top,,,,,,,7.835603219421816,-122.24940754902744,1.4561311471787055,7.888391062381459,24.006732363134457,-30.150855947887862,3.202452428,1.616190945,,,,84.3,2839.0,6.5,823376,682848,687462,664040,693304,804606,668804,665833,699013,54.01,,0.0,0.0,1.0,0.0,0.0,,61,3,Sweeper,4,9,9,4,9,4,9,4,Infield shade,Standard,73.0,0.003,-0.173,69.3,9.2,10.664747964,,0.173,,-5,5,0.031,0.969,31,24,32,24,1,4,5.0,1.0,7.0,1,2.97,-0.94,0.94,5.0,26.620108100871175,-80.13442387222963,30.23431521404375,21.642869623300772,71.6765694201731,0,0,0,1,0,1,away
FF,2026-05-27,91.8,3.4,5.3,"Crow-Armstrong, Pete",691718,681895,strikeout,foul_tip,,,,,11.0,Pete Crow-Armstrong strikes out on a foul tip.,R,L,L,PIT,CHC,S,2.0,,1,2,2026,0.41,1.04,-1.1955654683424943,2.5868216900699617,,682634.0,608348.0,1,6,Top,,,,,,,-12.549621135668309,-133.1585683490154,-3.144959136795654,7.447890919923209,26.917550203503097,-19.199443276687255,3.202452428,1.616190945,,,,93.2,2013.0,7.1,823376,682848,687462,664040,693304,804606,668804,665833,699013,53.36,,0.0,0.0,1.0,0.0,0.0,,49,4,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,139.0,0.046,-0.169,74.3,6.7,,,0.169,,0,0,0.463,0.537,29,24,29,24,1,3,4.0,1.0,2.0,1,1.66,0.41,0.41,26.1,5.431371074659138,18.99873659695549,29.411540410684744,44.106794111028215,26.16833163547441,0,0,0,1,0,1,away
FF,2026-05-27,99.1,-1.03,5.78,"Crow-Armstrong, Pete",691718,696149,field_out,hit_into_play,,,,,4.0,Pete Crow-Armstrong flies out to left fielder Bryan Reynolds.,R,L,R,PIT,CHC,X,7.0,fly_ball,0,2,2026,-0.59,1.6,-0.5924824497710354,2.676476696405417,,608348.0,621020.0,1,2,Top,87.13,111.47,,,,,2.588840953163958,-144.22664339340116,-6.701641451416334,-8.794099250213693,32.670665727330615,-8.512698236935606,3.202452428,1.616190945,240.0,92.9,57.0,99.9,2435.0,6.7,823376,682848,687462,664040,693304,804606,668804,665833,699013,53.81,0.017,0.02,0.0,1.0,0.0,0.0,3.0,14,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,207.0,0.021,-0.138,78.0,7.1,,0.033,0.138,92.9,-2,2,0.286,0.714,23,24,24,24,2,1,5.0,1.0,6.0,1,0.72,0.59,-0.59,47.2,10.001941973051505,2.905854882466693,28.27971708531778,37.63964955549102,34.42687321935712,0,0,0,0,0,1,away
FF,2026-05-27,98.8,-1.04,5.75,"Crow-Armstrong, Pete",691718,696149,double,hit_into_play,,,,,5.0,Pete Crow-Armstrong doubles (6) on a sharp line drive to right fielder Esmerlyn Valdez. Dansby Swanson scores.,R,L,R,PIT,CHC,X,9.0,line_drive,0,1,2026,-0.84,1.44,-0.0090821685527271,2.196529904769126,,621020.0,,2,4,Top,199.65,70.17,,,,,4.788847177259206,-143.66255423690723,-7.481284718933998,-12.680720477628189,33.972195314337604,-10.654500754286875,3.202452428,1.616190945,365.0,108.9,21.0,99.5,2408.0,6.8,823376,682848,687462,664040,693304,804606,668804,665833,699013,53.74,0.914,1.586,1.25,1.0,1.0,1.0,6.0,32,2,4-Seam Fastball,3,3,3,3,4,3,4,3,Standard,Standard,210.0,-0.132,0.942,78.0,7.4,,2.931,-0.942,108.9,0,0,0.525,0.475,23,24,24,24,3,2,5.0,1.0,6.0,1,0.9,0.84,-0.84,47.0,17.52796562303588,-5.089266375850898,32.84689532582429,31.645463319064618,36.10940802236586,1,0,0,0,0,1,away
SI,2026-05-27,99.0,-1.37,5.55,"Crow-Armstrong, Pete",691718,696149,walk,ball,,,,,14.0,Pete Crow-Armstrong walks.,R,L,R,PIT,CHC,B,,,3,2,2026,-1.19,1.04,1.022553151895382,1.3645667676136053,,,,0,1,Top,,,,,,,9.332155345504251,-143.81628894838053,-8.320465222001317,-18.56298831898373,30.312905792001153,-16.046331314176715,3.202452428,1.616190945,,,,100.2,2321.0,6.8,823376,682848,687462,664040,693304,804606,668804,665833,699013,53.67,,0.698334,0.7,1.0,0.0,0.0,,1,10,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,217.0,-0.031,0.361,,,,,-0.361,,0,0,0.495,0.505,23,24,24,24,1,0,5.0,1.0,6.0,1,1.28,1.19,-1.19,42.1,,,,,,0,0,1,0,0,0,away
SI,2026-05-27,94.3,-1.9,5.64,"Crow-Armstrong, Pete",691718,642701,strikeout,swinging_strike,,,,,11.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,1,2,2026,-1.32,1.12,-1.034840907917445,3.1512552847871733,624424.0,608348.0,621020.0,2,8,Top,,,,,,,5.158461184335487,-137.12819993840364,-3.052632760697628,-17.799582781655438,32.67040101162365,-17.60878597412844,3.202452428,1.616190945,,,,93.3,2475.0,5.9,823376,682848,687462,664040,693304,804606,668804,665833,699013,54.57,,0.0,0.0,1.0,0.0,0.0,,74,4,Sinker,4,10,10,4,10,4,10,4,Infield shade,Standard,226.0,0.001,-0.171,68.6,6.1,0.1,,0.171,,-6,6,0.009,0.991,30,24,30,24,1,5,1.0,1.0,3.0,1,1.46,1.32,-1.32,30.4,3.4033839952326983,33.26077430347605,30.06541719210789,44.29009967652466,14.998094598251598,0,0,0,1,0,1,away
FF,2026-05-28,98.3,1.26,5.62,"Crow-Armstrong, Pete",691718,682254,field_out,hit_into_play,,,,,11.0,"Pete Crow-Armstrong grounds out, first baseman Spencer Horwitz to pitcher Mason Montgomery.",R,L,L,PIT,CHC,X,3.0,ground_ball,2,2,2026,0.53,1.5,-0.0292554705667337,3.3730129868210352,,,,2,7,Top,155.86,161.82,,,,,-4.764072235153044,-143.02169350051037,-4.032521868232633,8.403568658463993,33.37961927053378,-10.888897918533312,3.202452428,1.616190945,49.0,100.8,-1.0,99.5,2275.0,7.0,823378,680779,687462,664040,682997,669707,691373,665833,663968,53.52,0.406,0.373,0.0,1.0,0.0,0.0,4.0,54,6,4-Seam Fastball,2,3,3,2,3,2,3,2,Strategic,Standard,155.0,0.011,-0.221,75.4,6.8,,0.44,0.221,100.8,-1,1,0.353,0.647,26,24,26,24,1,3,4.0,1.0,2.0,1,0.86,0.53,0.53,59.2,22.75730217488,-13.470760751337746,19.26116414659161,30.435831184286226,39.05441230123339,0,0,0,0,0,1,away
CH,2026-05-28,89.4,-2.41,5.56,"Crow-Armstrong, Pete",691718,694973,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,2,2,2026,-1.33,0.51,-0.8454061290977779,1.1021682760388751,,,,2,5,Top,,,,,,,6.707373263298341,-129.9406785576507,-5.858362138648048,-16.497960429693013,26.192653814438312,-25.423257143904216,3.202452428,1.616190945,,,,90.0,1763.0,6.7,823378,680779,687462,664040,682997,669707,691373,665833,663968,53.84,,0.0,0.0,1.0,0.0,0.0,,36,5,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,257.0,0.009,-0.221,67.0,8.9,2.372636532,,0.221,,-1,1,0.406,0.594,24,24,24,24,3,2,5.0,1.0,6.0,1,2.34,1.33,-1.33,25.6,23.73974528695857,-40.15877601864471,34.631254979857715,41.72678381675698,52.99903664493506,0,0,0,1,0,1,away
FF,2026-05-28,98.0,-2.21,5.62,"Crow-Armstrong, Pete",691718,694973,single,hit_into_play,,,,,5.0,"Pete Crow-Armstrong singles on a pop up to left fielder Jhostynxon Garcia, deflected by shortstop Jared Triolo. Pete Crow-Armstrong out at 2nd on the throw, left fielder Jhostynxon Garcia to second baseman Brandon Lowe. Dansby Swanson to 3rd.",R,L,R,PIT,CHC,X,6.0,popup,1,1,2026,-0.95,1.15,0.0740552980275757,2.646403850393158,,,621020.0,2,3,Top,83.68,144.46,,,,,8.418136071353187,-142.52224922077417,-5.134215785506043,-14.850260443340929,31.64623510251474,-15.429268858282567,3.202452428,1.616190945,175.0,61.7,47.0,99.1,2099.0,6.8,823378,680779,687462,664040,693304,669707,691373,665833,663968,53.65,0.151,0.14,0.9,1.0,1.0,0.0,3.0,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234.0,0.024,0.356,74.1,6.5,,0.179,-0.356,88.0,0,0,0.531,0.469,24,24,24,24,2,1,5.0,1.0,6.0,1,1.22,0.95,-0.95,27.6,2.757554121644214,14.053171470355476,36.14917827458265,31.23540344648842,27.19601561328103,1,0,0,0,0,1,away
